部件工作时长,累积量参数1,累积量参数2,转速信号1,转速信号2,压力信号1,压力信号2,温度信号,流量信号,电流信号,开关1信号,开关2信号,告警信号1,设备类型
97.7499999999992,2090.0,1774.5,5208.6,11857.25,76.78,288.64,60.4,133.39,973.68,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5212.93,11859.71,74.83,288.4,60.4,132.41,973.63,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5212.32,11857.43,74.37,288.9,60.4,137.72,973.49,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5214.15,11859.67,75.98,289.12,60.4,137.27,973.59,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5208.3,11860.94,76.96,288.26,60.4,133.15,973.5,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5213.54,11861.49,74.6,287.73,60.4,133.57,973.69,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5210.05,11857.78,75.58,288.38,60.4,134.74,973.53,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5209.11,11857.84,75.95,288.61,60.4,132.12,973.63,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5209.15,11858.93,75.74,288.99,60.4,131.31,973.67,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5202.48,11849.69,73.86,374.53,60.4,134.61,973.5,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5204.94,11847.47,74.21,380.11,60.4,134.43,973.4,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5200.68,11847.28,76.3,381.17,60.4,134.83,973.48,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5202.7,11849.13,75.13,374.06,60.4,131.44,973.66,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5201.73,11845.73,76.71,373.7,60.4,132.9,973.41,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5186.24,11821.86,77.03,374.12,60.4,138.36,973.61,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5186.15,11822.74,77.04,372.89,60.4,137.26,973.67,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5188.19,11824.29,76.13,373.36,60.4,131.5,973.59,0.0,0.0,0.0,S26a
97.7499999999992,2090.0,1774.5,5188.35,11821.03,74.38,373.04,60.4,138.0,973.54,0.0,0.0,0.0,S26a
102.7499999999975,2244.0,1787.5,4019.31,1585.05,7.93,9.89,32.6,133.96,973.57,0.0,0.0,0.0,S26a
102.7499999999975,2244.0,1787.5,4017.01,1584.71,6.63,10.65,32.6,134.79,973.44,0.0,0.0,0.0,S26a
102.7499999999975,2244.0,1787.5,4021.36,1587.09,7.95,10.43,32.6,137.76,973.44,0.0,0.0,0.0,S26a
102.7499999999975,2244.0,1787.5,4018.88,1587.47,8.67,9.98,32.6,135.99,973.6,0.0,0.0,0.0,S26a
102.7499999999975,2244.0,1787.5,4019.92,1586.29,9.49,9.85,32.6,133.81,973.6,0.0,0.0,0.0,S26a
102.7499999999975,2244.0,1787.5,4017.18,1584.84,6.95,9.54,32.6,133.94,973.59,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5154.24,11701.5,77.76,218.83,32.6,133.56,973.52,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5156.8,11702.09,77.25,220.36,32.6,135.03,973.7,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5157.11,11702.73,76.49,220.64,32.6,136.82,973.46,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5154.68,11701.31,75.57,219.31,32.6,134.39,973.51,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5157.04,11702.76,78.25,220.12,32.6,131.94,973.45,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5158.0,11700.17,77.03,220.58,32.6,134.48,973.63,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5153.95,11702.48,78.09,219.31,32.6,131.84,973.64,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5206.26,11847.02,77.95,374.25,32.6,133.93,973.5,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,9705.43,22140.77,74.83,373.9,32.6,137.85,973.56,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5203.89,11845.79,75.66,373.98,32.6,131.69,973.55,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5205.68,11849.72,77.23,376.48,32.6,132.18,973.5,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5201.99,11845.98,77.2,376.38,32.6,131.76,973.51,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5202.97,11849.21,78.0,372.76,32.6,131.56,973.52,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5204.58,11844.46,75.99,374.45,32.6,134.31,973.55,0.0,0.0,0.0,S26a
102.7499999999975,2249.5,1794.0,5204.39,11845.77,75.62,374.17,32.6,132.22,973.68,0.0,0.0,0.0,S26a
102.7499999999975,2260.5,1807.0,5205.95,11844.3,76.72,373.29,37.5,136.36,2015.22,0.0,0.0,0.0,S26a
102.7499999999975,2260.5,1807.0,9633.87,21952.99,76.75,372.9,37.5,132.6,2015.24,0.0,0.0,0.0,S26a
102.7499999999975,2260.5,1807.0,5204.11,11847.93,77.32,374.46,37.5,137.27,2015.02,0.0,0.0,0.0,S26a
102.7499999999975,2260.5,1807.0,5202.84,11845.47,77.0,372.94,37.5,132.0,2015.24,0.0,0.0,0.0,S26a
102.7499999999975,2266.0,1813.5,5194.76,11833.85,76.9,373.2,40.1,137.13,2015.11,0.0,0.0,0.0,S26a
102.7499999999975,2266.0,1813.5,5212.78,11847.79,75.1,373.18,40.1,131.72,2015.2,0.0,0.0,0.0,S26a
102.7499999999975,2266.0,1813.5,8165.76,17172.83,76.85,374.29,40.1,136.71,2015.13,0.0,0.0,0.0,S26a
102.7499999999975,2266.0,1813.5,5200.83,11849.63,74.88,374.11,40.1,137.98,2015.28,0.0,0.0,0.0,S26a
102.7499999999975,2271.5,1820.0,5205.52,11847.5,76.19,373.54,43.0,136.98,2015.25,0.0,0.0,0.0,S26a
102.7499999999975,2271.5,1820.0,5204.94,11846.05,74.79,373.3,43.0,134.03,2015.03,0.0,0.0,0.0,S26a
102.7499999999975,2271.5,1820.0,9700.76,22095.26,75.07,373.65,43.0,132.95,2015.25,0.0,0.0,0.0,S26a
102.7499999999975,2271.5,1820.0,5202.07,11845.03,73.55,374.64,43.0,136.15,2015.13,0.0,0.0,0.0,S26a
102.7499999999975,2277.0,1826.5,5200.84,11837.7,74.79,373.38,45.1,131.78,2015.11,0.0,0.0,0.0,S26a
102.7499999999975,2277.0,1826.5,5201.34,11844.06,75.21,371.56,45.1,133.49,2015.14,0.0,0.0,0.0,S26a
102.7499999999975,2277.0,1826.5,9621.67,21917.22,73.88,373.79,45.1,132.97,2015.05,0.0,0.0,0.0,S26a
102.7499999999975,2277.0,1826.5,5202.85,11845.81,75.97,370.67,45.1,138.14,2015.21,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,5204.47,11847.94,75.03,374.31,46.9,133.28,2015.3,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,5200.96,11849.28,76.34,374.29,46.9,134.62,2015.2,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,5203.58,11846.93,74.77,373.43,46.9,136.53,2015.13,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,5200.55,11847.74,76.36,374.17,46.9,132.7,2015.14,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,5202.35,11835.35,76.28,370.61,46.9,136.76,2015.26,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,5205.48,11846.16,77.44,372.93,49.2,131.9,2015.22,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,9696.28,22107.95,73.08,374.39,49.2,136.5,2015.29,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,5202.95,11856.05,74.81,370.5,49.2,133.11,2015.17,0.0,0.0,0.0,S26a
102.7499999999975,2282.5,1833.0,9020.11,21243.54,75.86,373.62,49.2,132.88,2015.07,0.0,0.0,0.0,S26a
102.7499999999975,2288.0,1839.5,5196.41,11821.05,75.19,373.45,50.2,135.91,2015.07,0.0,0.0,0.0,S26a
102.7499999999975,2288.0,1839.5,5196.32,11824.74,76.69,373.58,50.2,135.86,2015.03,0.0,0.0,0.0,S26a
102.7499999999975,2288.0,1839.5,5194.2,11823.94,75.33,373.25,50.2,132.78,2015.09,0.0,0.0,0.0,S26a
102.7499999999975,2288.0,1839.5,9668.68,22011.07,74.54,373.73,50.2,132.38,2015.2,0.0,0.0,0.0,S26a
102.7499999999975,2288.0,1839.5,12404.38,28265.43,75.3,374.68,50.2,136.96,2015.16,0.0,0.0,0.0,S26a
102.7499999999975,2288.0,1839.5,12362.06,28193.44,73.25,375.92,50.2,136.68,2015.14,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12417.54,28260.85,75.64,370.43,47.3,131.52,2015.01,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12404.8,28262.65,73.75,376.64,47.3,137.16,2015.25,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12403.09,28262.54,74.72,375.96,47.3,133.3,2015.03,0.0,0.0,1.0,S26a
102.7499999999975,2304.5,1859.0,12400.62,28263.74,75.44,374.92,47.3,132.51,2015.09,0.0,0.0,1.0,S26a
102.7499999999975,2304.5,1859.0,12402.25,28263.86,75.92,376.47,47.3,134.92,2015.12,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12401.38,28260.45,75.46,375.57,47.3,130.49,2015.26,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12404.73,28262.15,73.24,377.18,47.3,135.63,2015.11,0.0,0.0,1.0,S26a
102.7499999999975,2304.5,1859.0,12402.42,28264.98,75.14,375.32,47.3,130.73,2015.04,0.0,0.0,1.0,S26a
102.7499999999975,2304.5,1859.0,12405.75,28261.28,74.1,375.88,47.3,130.51,2015.21,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12400.8,28260.26,75.11,376.61,47.3,135.96,2015.3,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12403.18,28263.51,75.04,376.39,47.3,131.38,2015.16,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12405.26,28262.97,75.72,376.34,47.3,134.09,2015.05,0.0,0.0,1.0,S26a
102.7499999999975,2304.5,1859.0,12403.41,28261.82,75.52,376.56,47.3,136.48,2015.18,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,12404.47,28251.67,76.18,379.71,47.3,132.64,2015.26,0.0,0.0,0.0,S26a
102.7499999999975,2304.5,1859.0,5202.67,11845.98,75.51,374.11,47.3,134.99,2015.08,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5204.55,11846.28,76.4,370.95,51.5,136.71,2015.03,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5205.78,11848.73,76.37,372.71,51.5,136.67,2015.08,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5204.27,11845.24,74.33,374.1,51.5,130.97,2015.05,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5206.15,11845.04,75.05,373.21,51.5,133.83,2015.07,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5205.59,11844.55,76.64,370.81,55.9,135.21,2015.02,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5204.08,11861.03,75.94,374.77,55.9,133.42,2015.21,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5185.28,11812.17,74.51,374.68,55.9,130.72,2015.05,0.0,0.0,0.0,S26a
102.7499999999975,2321.0,1878.5,5208.91,11857.42,75.57,374.03,55.9,133.94,2015.26,0.0,0.0,0.0,S26a
102.7499999999975,2326.5,1885.0,5205.84,11844.14,75.15,373.35,57.2,135.8,2015.06,0.0,0.0,0.0,S26a
102.7499999999975,2326.5,1885.0,5200.52,11844.61,74.59,374.82,57.2,135.47,2015.2,0.0,0.0,0.0,S26a
102.7499999999975,2326.5,1885.0,5202.44,11845.43,75.97,372.65,57.2,130.11,2015.16,0.0,0.0,0.0,S26a
102.7499999999975,2326.5,1885.0,5192.16,11833.69,75.38,374.65,57.2,136.82,2015.14,0.0,0.0,0.0,S26a
102.7499999999975,2326.5,1885.0,5204.82,11849.38,76.04,373.43,57.2,134.56,2015.06,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5192.36,11846.69,75.66,373.32,58.4,134.38,2015.05,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5196.79,11836.32,73.27,372.73,58.4,132.02,2015.16,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5205.73,11845.33,74.98,372.24,58.4,134.4,2015.1,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5197.5,11846.32,76.03,373.15,58.4,130.36,2015.07,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5203.52,11844.98,74.25,372.92,59.5,133.94,2015.15,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5196.98,11835.19,74.73,372.56,59.5,132.47,2015.12,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5204.09,11835.29,73.28,371.08,59.5,132.32,2015.29,0.0,0.0,0.0,S26a
102.7499999999975,2332.0,1891.5,5204.92,11845.25,73.99,374.32,59.5,135.2,2015.21,0.0,0.0,0.0,S26a
102.7499999999975,2337.5,1898.0,5212.09,11846.84,75.92,372.1,60.6,133.1,2015.18,0.0,0.0,0.0,S26a
102.7499999999975,2337.5,1898.0,5200.1,11845.6,73.03,370.89,60.6,133.09,2015.27,0.0,0.0,0.0,S26a
102.7499999999975,2337.5,1898.0,5202.09,11844.73,76.27,370.79,60.6,130.59,2015.23,0.0,0.0,0.0,S26a
102.7499999999975,2337.5,1898.0,8931.86,20224.63,252.49,374.36,60.6,136.5,2015.19,0.0,0.0,0.0,S26a
105.24999999999807,2343.0,1904.5,8875.53,20221.12,244.4,385.17,57.2,74.52,1683.34,1.0,0.0,0.0,S26a
105.24999999999807,2343.0,1904.5,8843.74,20033.26,209.55,384.19,57.2,75.27,1683.55,1.0,0.0,0.0,S26a
105.24999999999807,2343.0,1904.5,9129.2,20690.9,129.36,266.12,57.2,70.27,1683.51,1.0,0.0,0.0,S26a
105.24999999999807,2343.0,1904.5,9312.89,20525.0,161.54,300.81,57.2,74.48,1683.54,1.0,0.0,0.0,S26a
117.74999999999807,2365.0,1930.5,8732.59,19861.01,262.19,325.79,54.2,74.24,1745.32,1.0,0.0,0.0,S26a
117.74999999999807,2365.0,1930.5,5202.26,11859.6,73.48,374.85,54.2,78.38,1745.31,1.0,0.0,0.0,S26a
117.74999999999807,2365.0,1930.5,5200.28,11849.62,64.37,373.53,54.2,79.36,1745.57,1.0,0.0,0.0,S26a
117.74999999999807,2365.0,1930.5,5205.7,11847.28,63.41,373.59,54.2,74.69,1745.35,1.0,0.0,0.0,S26a
97.7499999999992,2376.0,1943.5,10057.44,22572.15,232.09,374.3,53.6,75.71,1714.53,1.0,0.0,0.0,S26a
97.7499999999992,2376.0,1943.5,10058.93,22573.05,231.32,373.77,53.6,74.71,1714.3,1.0,0.0,0.0,S26a
97.7499999999992,2376.0,1943.5,5203.47,11846.0,62.99,370.85,53.6,75.41,1714.37,1.0,0.0,0.0,S26a
97.7499999999992,2376.0,1943.5,5212.36,11859.9,64.18,373.3,53.6,73.99,1714.6,1.0,0.0,0.0,S26a
97.7499999999992,2376.0,1943.5,5213.86,11844.43,67.7,374.83,53.6,70.29,1714.42,1.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5206.03,11844.57,65.69,373.64,51.7,72.07,595.4,0.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5201.2,11847.52,69.62,374.73,51.7,77.26,595.25,0.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5201.43,11849.04,80.29,371.75,51.7,70.34,595.29,0.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5201.99,11845.41,84.13,372.89,51.7,71.14,595.29,0.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5193.3,11808.21,84.43,373.51,49.5,72.67,595.3,0.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5194.29,11833.4,85.02,374.88,49.5,78.4,595.41,0.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5200.31,11833.75,82.77,372.74,49.5,78.27,595.35,0.0,0.0,0.0,S26a
97.7499999999992,2381.5,1950.0,5206.04,11845.04,83.47,373.95,49.5,75.09,595.39,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5205.91,11844.02,86.22,373.11,48.1,77.1,598.47,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5206.03,11848.03,86.59,373.05,48.1,74.15,598.38,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5200.16,11844.98,86.55,374.52,48.1,72.76,598.41,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5209.79,11846.01,85.61,373.76,48.1,73.34,598.49,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5204.05,11847.59,86.54,374.82,46.9,74.77,595.44,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5203.04,11848.4,86.08,374.5,46.9,72.34,595.27,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5198.05,11835.54,87.94,370.45,46.9,69.5,595.23,0.0,0.0,0.0,S26a
97.7499999999992,2387.0,1956.5,5209.63,11859.47,86.03,374.21,46.9,67.8,595.27,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5204.21,11856.04,86.73,372.11,45.8,74.29,595.44,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5201.29,11856.2,90.04,374.81,45.8,73.39,595.35,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5196.98,11849.04,88.23,374.84,45.8,74.23,595.24,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5211.33,11858.88,91.61,374.87,45.8,73.53,595.24,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5205.77,11846.03,90.51,373.69,44.9,68.58,595.35,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5202.7,11848.48,91.13,374.45,44.9,70.52,595.23,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5203.48,11847.32,90.92,374.79,44.9,69.31,595.35,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5200.54,11849.33,92.82,374.71,44.9,72.93,595.31,0.0,0.0,0.0,S26a
97.7499999999992,2392.5,1963.0,5203.32,11859.85,93.86,373.04,44.9,68.46,595.35,0.0,0.0,0.0,S26a
97.7499999999992,2398.0,1969.5,5203.65,11844.81,92.98,373.84,44.3,72.77,592.36,0.0,0.0,0.0,S26a
97.7499999999992,2398.0,1969.5,5202.19,11823.17,94.71,373.91,44.3,70.69,592.32,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,4082.15,26.47,10.26,266.71,44.4,61.26,824.74,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,4083.88,28.67,11.88,265.62,44.4,63.33,824.7,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,4081.39,24.5,11.51,265.19,44.4,59.33,824.77,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,4080.3,24.17,11.01,264.75,44.4,63.54,824.74,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,4083.4,29.33,9.9,265.73,44.4,62.8,824.84,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,4085.58,25.41,11.64,265.86,44.4,61.13,824.79,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,4084.37,25.51,11.76,265.36,44.4,61.51,824.78,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,9745.53,22357.16,237.16,296.48,44.4,62.33,824.63,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,9811.13,22347.45,202.38,356.94,44.4,61.25,824.66,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,9932.28,22647.41,203.06,357.9,44.4,63.48,824.76,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,9929.49,22636.35,205.49,384.23,44.4,65.47,824.77,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,9929.27,22637.56,204.13,384.25,44.4,60.44,824.82,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,9990.0,22577.73,229.64,379.09,44.4,63.05,824.68,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,9955.34,22645.35,217.95,384.81,44.4,62.23,824.61,0.0,0.0,0.0,S26a
97.99999999999898,2398.0,1969.5,12649.29,28633.92,134.26,277.63,44.4,64.49,824.79,0.0,0.0,0.0,S26a
100.49999999999955,2447.5,2028.0,11673.23,27329.6,233.19,337.31,50.2,62.95,1488.2,1.0,0.0,0.0,S26a
100.49999999999955,2447.5,2028.0,12308.72,28189.39,247.29,389.58,50.2,61.09,1488.09,1.0,0.0,0.0,S26a
100.49999999999955,2447.5,2028.0,5212.9,11861.19,74.87,374.02,50.2,59.63,1488.13,1.0,0.0,0.0,S26a
100.49999999999955,2447.5,2028.0,5208.46,11871.4,74.1,372.62,50.2,57.44,1488.29,1.0,0.0,0.0,S26a
100.99999999999909,2458.5,2041.0,5202.16,11848.06,73.81,374.35,54.6,55.7,1429.19,0.0,0.0,0.0,S26a
100.99999999999909,2458.5,2041.0,5210.45,11868.23,75.55,373.94,54.6,56.61,1429.32,0.0,0.0,0.0,S26a
100.99999999999909,2458.5,2041.0,5209.35,11861.79,77.28,373.33,54.6,51.24,1429.11,0.0,0.0,0.0,S26a
100.99999999999909,2458.5,2041.0,10028.79,23393.57,265.54,337.28,54.6,53.67,1429.24,0.0,0.0,0.0,S26a
101.24999999999886,2464.0,2047.5,10449.98,23813.27,254.72,386.4,57.3,65.69,1509.99,1.0,0.0,0.0,S26a
101.24999999999886,2464.0,2047.5,10506.63,24135.55,154.73,292.4,57.3,62.16,1509.75,1.0,0.0,0.0,S26a
101.24999999999886,2464.0,2047.5,10490.65,23753.7,240.02,386.31,57.3,63.71,1509.85,1.0,0.0,0.0,S26a
101.24999999999886,2464.0,2047.5,10113.57,23844.29,263.94,284.22,57.3,62.08,1509.95,1.0,0.0,0.0,S26a
102.49999999999773,2491.5,2080.0,10184.03,24064.33,258.22,286.02,55.1,78.54,1761.09,1.0,0.0,0.0,S26a
102.49999999999773,2491.5,2080.0,10973.57,24302.87,176.2,301.87,55.1,80.87,1761.06,1.0,0.0,0.0,S26a
102.49999999999773,2491.5,2080.0,10373.92,23570.3,282.63,385.85,55.1,81.28,1761.09,1.0,0.0,0.0,S26a
102.49999999999773,2491.5,2080.0,5204.54,11847.79,76.24,374.82,55.1,81.04,1761.09,1.0,0.0,0.0,S26a
103.49999999999966,2513.5,2106.0,5197.66,11832.6,75.12,374.83,57.1,69.76,1624.54,0.0,0.0,0.0,S26a
103.49999999999966,2513.5,2106.0,5196.69,11832.72,77.63,374.02,57.1,66.48,1624.51,0.0,0.0,0.0,S26a
103.49999999999966,2513.5,2106.0,5212.57,11847.86,74.61,372.92,57.1,67.95,1624.43,0.0,0.0,0.0,S26a
103.49999999999966,2513.5,2106.0,5196.51,11822.94,75.04,374.55,57.1,69.18,1624.44,0.0,0.0,0.0,S26a
103.49999999999966,2513.5,2106.0,5204.11,11849.59,76.98,373.9,57.1,69.81,1624.59,0.0,0.0,0.0,S26a
103.49999999999966,2519.0,2112.5,5200.83,11844.19,74.27,373.51,61.7,70.31,1624.48,0.0,0.0,0.0,S26a
103.49999999999966,2519.0,2112.5,10436.7,23749.51,251.25,386.27,61.7,68.2,1624.56,0.0,0.0,0.0,S26a
103.49999999999966,2519.0,2112.5,10442.18,23762.34,216.82,384.14,61.7,69.44,1624.48,0.0,0.0,0.0,S26a
103.49999999999966,2519.0,2112.5,10592.96,24160.19,152.15,274.4,61.7,68.74,1624.62,0.0,0.0,0.0,S26a
104.49999999999875,2541.0,2138.5,10464.0,23729.59,225.68,373.03,58.1,89.62,1940.83,1.0,0.0,0.0,S26a
104.49999999999875,2541.0,2138.5,10237.38,23353.65,245.74,331.31,58.1,86.32,1940.7,1.0,0.0,0.0,S26a
104.49999999999875,2541.0,2138.5,10937.08,24831.46,289.73,382.79,58.1,90.88,1940.61,1.0,0.0,0.0,S26a
104.49999999999875,2541.0,2138.5,9276.99,21133.91,73.19,377.9,58.1,87.03,1940.76,1.0,0.0,0.0,S26a
105.49999999999784,2568.5,2171.0,8401.76,19922.29,71.82,371.21,59.6,69.41,1624.6,0.0,0.0,0.0,S26a
105.49999999999784,2568.5,2171.0,5204.4,11847.39,73.46,374.84,59.6,67.61,1624.55,0.0,0.0,0.0,S26a
105.49999999999784,2568.5,2171.0,5203.12,11848.65,77.12,370.66,59.6,66.63,1624.5,0.0,0.0,0.0,S26a
105.49999999999784,2568.5,2171.0,5205.58,11848.24,76.61,372.73,59.6,70.55,1624.66,0.0,0.0,0.0,S26a
105.49999999999784,2574.0,2177.5,5201.51,11849.19,76.26,373.43,63.1,69.72,1624.42,0.0,0.0,0.0,S26a
105.49999999999784,2574.0,2177.5,5202.31,11844.69,76.91,374.73,63.1,68.57,1624.64,0.0,0.0,0.0,S26a
105.49999999999784,2574.0,2177.5,8316.59,19072.7,216.13,271.79,63.1,66.96,1624.64,0.0,0.0,0.0,S26a
105.49999999999784,2574.0,2177.5,8233.26,18616.39,222.16,375.31,63.1,70.7,1624.58,0.0,0.0,0.0,S26a
106.25,2585.0,2190.5,8234.02,18627.73,218.31,375.72,59.1,91.68,1940.88,1.0,0.0,0.0,S26a
106.25,2585.0,2190.5,10604.31,24065.3,242.77,384.86,59.1,91.21,1940.64,1.0,0.0,0.0,S26a
106.25,2585.0,2190.5,10748.38,24504.82,255.19,315.53,59.1,90.72,1940.76,1.0,0.0,0.0,S26a
106.25,2585.0,2190.5,10846.25,24459.41,230.14,362.92,59.1,86.38,1940.84,1.0,0.0,0.0,S26a
107.49999999999886,2618.0,2229.5,10697.52,24231.22,299.43,384.62,59.9,93.98,1906.54,1.0,0.0,0.0,S26a
107.49999999999886,2618.0,2229.5,10697.87,24231.1,298.46,386.37,59.9,94.15,1906.78,1.0,0.0,0.0,S26a
107.49999999999886,2618.0,2229.5,5203.96,11846.62,74.73,373.82,59.9,99.28,1906.51,1.0,0.0,0.0,S26a
107.49999999999886,2618.0,2229.5,5194.68,11846.45,75.67,374.88,59.9,99.02,1906.72,1.0,0.0,0.0,S26a
107.49999999999886,2618.0,2229.5,11429.41,25381.19,162.88,288.29,59.9,97.08,1906.57,1.0,0.0,0.0,S26a
107.99999999999841,2629.0,2242.5,10385.54,24604.82,272.82,291.91,60.6,100.01,2015.29,1.0,0.0,0.0,S26a
107.99999999999841,2629.0,2242.5,11489.35,26093.02,224.37,385.99,60.6,100.58,2015.2,1.0,0.0,0.0,S26a
107.99999999999841,2629.0,2242.5,11269.68,25780.3,241.25,334.11,60.6,100.72,2015.07,1.0,0.0,0.0,S26a
107.99999999999841,2629.0,2242.5,11493.78,25995.85,260.81,373.72,60.6,102.33,2015.09,1.0,0.0,0.0,S26a
